bus,time,powerCB,gridPowToB,eB,chargerUse
2,225,0.0,0.0,413.59999999999985,0.0
3,225,0.0,0.0,403.20357347886386,0.0
4,225,0.0,0.0,382.45,0.0
5,225,0.0,0.0,387.2,0.0
0,226,0.0,0.0,440.0,0.0
1,226,0.0,0.0,268.4,0.0
2,226,0.0,0.0,413.59999999999985,0.0
3,226,0.0,0.0,403.20357347886386,0.0
4,226,0.0,0.0,382.45,0.0
5,226,0.0,0.0,387.2,0.0
0,227,0.0,0.0,440.0,0.0
1,227,0.0,0.0,268.4,0.0
2,227,0.0,0.0,413.59999999999985,0.0
3,227,0.0,0.0,403.20357347886386,0.0
4,227,0.0,0.0,382.45,0.0
5,227,0.0,0.0,387.2,0.0
0,228,0.0,0.0,440.0,0.0
1,228,0.0,0.0,268.4,0.0
2,228,0.0,0.0,413.59999999999985,0.0
3,228,0.0,0.0,403.20357347886386,0.0
4,228,0.0,0.0,382.45,0.0
5,228,0.0,0.0,387.2,0.0
0,229,0.0,0.0,440.0,0.0
1,229,0.0,0.0,268.4,0.0
2,229,0.0,0.0,413.59999999999985,0.0
3,229,0.0,0.0,403.20357347886386,0.0
4,229,0.0,0.0,382.45,0.0
5,229,0.0,0.0,387.2,0.0
0,230,0.0,0.0,440.0,0.0
1,230,0.0,0.0,268.4,0.0
2,230,0.0,0.0,413.59999999999985,0.0
3,230,0.0,0.0,403.20357347886386,0.0
4,230,0.0,0.0,382.45,0.0
5,230,0.0,0.0,387.2,0.0
0,231,0.0,0.0,440.0,0.0
1,231,0.0,0.0,268.4,0.0
2,231,0.0,0.0,413.59999999999985,0.0
3,231,0.0,0.0,403.20357347886386,0.0
4,231,0.0,0.0,382.45,0.0
5,231,0.0,0.0,387.2,0.0
0,232,0.0,0.0,440.0,0.0
1,232,0.0,0.0,268.4,0.0
2,232,0.0,0.0,413.59999999999985,0.0
3,232,0.0,0.0,403.20357347886386,0.0
4,232,0.0,0.0,382.45,0.0
5,232,0.0,0.0,387.2,0.0
0,233,0.0,0.0,440.0,0.0
1,233,0.0,0.0,268.4,0.0
2,233,0.0,0.0,413.59999999999985,0.0
3,233,0.0,0.0,403.20357347886386,0.0
4,233,0.0,0.0,382.45,0.0
5,233,0.0,0.0,387.2,0.0
0,234,0.0,0.0,440.0,0.0
1,234,0.0,0.0,268.4,0.0
2,234,0.0,0.0,413.59999999999985,0.0
3,234,0.0,0.0,403.20357347886386,0.0
4,234,0.0,0.0,382.45,0.0
5,234,0.0,0.0,387.2,0.0
0,235,0.0,0.0,440.0,0.0
1,235,0.0,0.0,268.4,0.0
2,235,0.0,0.0,413.59999999999985,0.0
3,235,0.0,0.0,403.20357347886386,0.0
4,235,0.0,0.0,382.45,0.0
5,235,0.0,0.0,387.2,0.0
0,236,0.0,0.0,440.0,0.0
1,236,0.0,0.0,268.4,0.0
2,236,0.0,0.0,413.59999999999985,0.0
3,236,0.0,0.0,403.20357347886386,0.0
4,236,0.0,0.0,382.45,0.0
5,236,0.0,0.0,387.2,0.0
0,237,0.0,0.0,440.0,0.0
1,237,0.0,0.0,268.4,0.0
2,237,0.0,0.0,413.59999999999985,0.0
3,237,0.0,0.0,403.20357347886386,0.0
4,237,0.0,0.0,382.45,0.0
5,237,0.0,0.0,387.2,0.0
0,238,0.0,0.0,440.0,0.0
1,238,0.0,0.0,268.4,0.0
2,238,0.0,0.0,413.59999999999985,0.0
3,238,0.0,0.0,403.20357347886386,0.0
4,238,0.0,0.0,382.45,0.0
5,238,0.0,0.0,387.2,0.0
0,239,0.0,0.0,440.0,0.0
1,239,0.0,0.0,268.4,0.0
2,239,0.0,0.0,413.59999999999985,0.0
3,239,0.0,0.0,403.20357347886386,0.0
4,239,0.0,0.0,382.45,0.0
5,239,0.0,0.0,387.2,0.0
0,240,0.0,0.0,440.0,0.0
1,240,0.0,0.0,268.4,0.0
2,240,0.0,0.0,413.59999999999985,0.0
3,240,0.0,0.0,403.20357347886386,0.0
4,240,0.0,0.0,382.45,0.0
5,240,0.0,0.0,387.2,0.0
0,241,0.0,0.0,440.0,0.0
1,241,0.0,0.0,268.4,0.0
2,241,0.0,0.0,413.59999999999985,0.0
3,241,0.0,0.0,403.20357347886386,0.0
4,241,0.0,0.0,382.45,0.0
5,241,0.0,0.0,387.2,0.0
0,242,0.0,0.0,440.0,0.0
1,242,0.0,0.0,268.4,0.0
2,242,0.0,0.0,413.59999999999985,0.0
3,242,0.0,0.0,403.20357347886386,0.0
4,242,0.0,0.0,382.45,0.0
5,242,0.0,0.0,387.2,0.0
0,243,0.0,0.0,440.0,0.0
1,243,0.0,0.0,268.4,0.0
2,243,0.0,0.0,413.59999999999985,0.0
3,243,0.0,0.0,403.20357347886386,0.0
4,243,0.0,0.0,382.45,0.0
5,243,0.0,0.0,387.2,0.0
0,244,0.0,0.0,440.0,0.0
1,244,0.0,0.0,268.4,0.0
2,244,0.0,0.0,413.59999999999985,0.0
3,244,0.0,0.0,403.20357347886386,0.0
4,244,0.0,0.0,382.45,0.0
5,244,0.0,0.0,387.2,0.0
0,245,0.0,0.0,440.0,0.0
1,245,0.0,0.0,268.4,0.0
2,245,0.0,0.0,413.59999999999985,0.0
3,245,0.0,0.0,403.20357347886386,0.0
4,245,0.0,0.0,382.45,0.0
5,245,0.0,0.0,387.2,0.0
0,246,0.0,0.0,440.0,0.0
1,246,0.0,0.0,268.4,0.0
2,246,0.0,0.0,413.59999999999985,0.0
3,246,0.0,0.0,403.20357347886386,0.0
4,246,0.0,0.0,121.96852211942952,0.0
5,246,0.0,0.0,387.2,0.0
0,247,0.0,0.0,440.0,0.0
1,247,0.0,0.0,268.4,0.0
2,247,0.0,0.0,413.59999999999985,0.0
3,247,0.0,0.0,403.20357347886386,0.0
4,247,0.0,0.0,121.96852211942952,0.0
5,247,0.0,0.0,387.2,0.0
0,248,0.0,0.0,440.0,0.0
1,248,0.0,0.0,268.4,0.0
2,248,0.0,0.0,413.59999999999985,0.0
3,248,0.0,0.0,403.20357347886386,0.0
4,248,0.0,0.0,121.96852211942952,0.0
5,248,0.0,0.0,387.2,0.0
0,249,0.0,0.0,440.0,0.0
1,249,0.0,0.0,268.4,0.0
2,249,0.0,0.0,413.59999999999985,0.0
3,249,0.0,0.0,403.20357347886386,0.0
4,249,0.0,0.0,121.96852211942952,0.0
5,249,0.0,0.0,132.6407263896853,0.0
0,250,0.0,0.0,440.0,0.0
1,250,0.0,0.0,268.4,0.0
2,250,0.0,0.0,413.59999999999985,0.0
3,250,0.0,0.0,403.20357347886386,0.0
4,250,0.0,0.0,121.96852211942952,0.0
5,250,0.0,0.0,132.6407263896853,0.0
0,251,0.0,0.0,440.0,0.0
1,251,0.0,0.0,268.4,0.0
2,251,0.0,0.0,413.59999999999985,0.0
3,251,0.0,0.0,403.20357347886386,0.0
4,251,0.0,0.0,121.96852211942952,0.0
5,251,0.0,0.0,132.6407263896853,0.0
0,252,0.0,0.0,123.8967707909262,0.0
1,252,0.0,0.0,268.4,0.0
2,252,0.0,0.0,413.59999999999985,0.0
3,252,0.0,0.0,403.20357347886386,0.0
4,252,0.0,0.0,121.96852211942952,0.0
5,252,0.0,0.0,132.6407263896853,0.0
0,253,0.0,0.0,123.8967707909262,0.0
1,253,0.0,0.0,268.4,0.0
2,253,0.0,0.0,413.59999999999985,0.0
3,253,0.0,0.0,403.20357347886386,0.0
4,253,0.0,0.0,121.96852211942952,0.0
5,253,0.0,0.0,132.6407263896853,0.0
0,254,0.0,0.0,123.8967707909262,0.0
1,254,0.0,0.0,268.4,0.0
2,254,0.0,0.0,413.59999999999985,0.0
3,254,0.0,0.0,403.20357347886386,0.0
4,254,0.0,0.0,121.96852211942952,0.0
5,254,0.0,0.0,132.6407263896853,0.0
0,255,0.0,0.0,123.8967707909262,0.0
1,255,0.0,0.0,268.4,0.0
2,255,0.0,0.0,413.59999999999985,0.0
3,255,0.0,0.0,149.00000000000003,0.0
4,255,0.0,0.0,121.96852211942952,0.0
5,255,0.0,0.0,132.6407263896853,0.0
0,256,0.0,0.0,123.8967707909262,0.0
1,256,0.0,0.0,268.4,0.0
2,256,0.0,0.0,413.59999999999985,0.0
3,256,0.0,0.0,149.00000000000003,0.0
4,256,0.0,0.0,121.96852211942952,0.0
5,256,0.0,0.0,132.6407263896853,0.0
0,257,0.0,0.0,123.8967707909262,0.0
1,257,0.0,0.0,268.4,0.0
2,257,0.0,0.0,413.59999999999985,0.0
3,257,0.0,0.0,149.00000000000003,0.0
4,257,0.0,0.0,121.96852211942952,0.0
5,257,0.0,0.0,132.6407263896853,0.0
0,258,0.0,0.0,123.8967707909262,0.0
1,258,0.0,0.0,268.4,0.0
2,258,0.0,0.0,413.59999999999985,0.0
3,258,0.0,0.0,149.00000000000003,0.0
4,258,0.0,0.0,121.96852211942952,0.0
5,258,0.0,0.0,132.6407263896853,0.0
0,259,0.0,0.0,123.8967707909262,0.0
1,259,0.0,0.0,268.4,0.0
2,259,0.0,0.0,413.59999999999985,0.0
3,259,0.0,0.0,149.00000000000003,0.0
4,259,0.0,0.0,121.96852211942952,0.0
5,259,0.0,0.0,132.6407263896853,0.0
0,260,0.0,0.0,123.8967707909262,0.0
1,260,0.0,0.0,268.4,0.0
2,260,0.0,0.0,413.59999999999985,0.0
3,260,0.0,0.0,149.00000000000003,0.0
4,260,0.0,0.0,121.96852211942952,0.0
5,260,0.0,0.0,132.6407263896853,0.0
0,261,0.0,0.0,123.8967707909262,0.0
1,261,0.0,0.0,268.4,0.0
2,261,0.0,0.0,168.6757211147017,0.0
3,261,0.0,0.0,149.00000000000003,0.0
4,261,0.0,0.0,121.96852211942952,0.0
5,261,0.0,0.0,132.6407263896853,0.0
0,262,0.0,0.0,123.8967707909262,0.0
1,262,0.0,0.0,268.4,0.0
2,262,0.0,0.0,168.6757211147017,0.0
3,262,0.0,0.0,149.00000000000003,0.0
4,262,0.0,0.0,121.96852211942952,0.0
5,262,0.0,0.0,132.6407263896853,0.0
0,263,0.0,0.0,123.8967707909262,0.0
1,263,0.0,0.0,268.4,0.0
2,263,0.0,0.0,168.6757211147017,0.0
3,263,0.0,0.0,149.00000000000003,0.0
4,263,0.0,0.0,121.96852211942952,0.0
5,263,0.0,0.0,132.6407263896853,0.0
0,264,0.0,0.0,123.8967707909262,0.0
1,264,0.0,0.0,268.4,0.0
2,264,0.0,0.0,168.6757211147017,0.0
3,264,0.0,0.0,149.00000000000003,0.0
4,264,0.0,0.0,121.96852211942952,0.0
5,264,0.0,0.0,132.6407263896853,0.0
0,265,0.0,0.0,123.8967707909262,0.0
1,265,0.0,0.0,268.4,0.0
2,265,0.0,0.0,168.67572111470167,0.0
3,265,0.0,0.0,149.00000000000003,0.0
4,265,0.0,0.0,121.96852211942952,0.0
5,265,0.0,0.0,132.6407263896853,0.0
0,266,0.0,0.0,123.8967707909262,0.0
1,266,0.0,0.0,268.4,0.0
2,266,0.0,0.0,168.67572111470167,0.0
3,266,0.0,0.0,149.00000000000003,0.0
4,266,0.0,0.0,121.96852211942952,0.0
5,266,0.0,0.0,132.6407263896853,0.0
0,267,0.0,0.0,123.8967707909262,0.0
1,267,0.0,0.0,268.4,0.0
2,267,0.0,0.0,168.67572111470167,0.0
3,267,0.0,0.0,149.0,0.0
4,267,0.0,0.0,121.96852211942952,0.0
5,267,0.0,0.0,132.6407263896853,0.0
0,268,0.0,0.0,123.8967707909262,0.0
1,268,0.0,0.0,268.4,0.0
2,268,0.0,0.0,168.67572111470167,0.0
3,268,0.0,0.0,149.0,0.0
4,268,0.0,0.0,121.96852211942952,0.0
5,268,0.0,0.0,132.6407263896853,0.0
0,269,0.0,0.0,123.8967707909262,0.0
1,269,0.0,0.0,268.4,0.0
2,269,0.0,0.0,168.67572111470167,0.0
3,269,0.0,0.0,149.0,0.0
4,269,0.0,0.0,121.96852211942952,0.0
5,269,0.0,0.0,132.6407263896853,0.0
0,270,0.0,0.0,123.8967707909262,0.0
1,270,0.0,0.0,268.4,0.0
2,270,0.0,0.0,168.67572111470167,0.0
3,270,0.0,0.0,149.0,0.0
4,270,0.0,0.0,121.96852211942952,0.0
5,270,0.0,0.0,132.6407263896853,0.0
0,271,0.0,0.0,123.8967707909262,0.0
1,271,0.0,0.0,268.4,0.0
2,271,0.0,0.0,168.67572111470167,0.0
3,271,0.0,0.0,149.0,0.0
4,271,0.0,0.0,121.96852211942952,0.0
5,271,0.0,0.0,132.6407263896853,0.0
0,272,0.0,0.0,123.8967707909262,0.0
1,272,0.0,0.0,268.4,0.0
2,272,0.0,0.0,168.67572111470167,0.0
3,272,0.0,0.0,149.0,0.0
4,272,0.0,0.0,121.96852211942952,0.0
5,272,0.0,0.0,132.6407263896853,0.0
0,273,0.0,0.0,123.8967707909262,0.0
1,273,0.0,0.0,268.4,0.0
2,273,0.0,0.0,168.67572111470167,0.0
3,273,0.0,0.0,149.0,0.0
4,273,0.0,0.0,121.96852211942952,0.0
5,273,0.0,0.0,132.6407263896853,0.0
0,274,0.0,0.0,123.8967707909262,0.0
1,274,0.0,0.0,268.4,0.0
2,274,0.0,0.0,168.67572111470167,0.0
3,274,0.0,0.0,149.0,0.0
4,274,0.0,0.0,121.96852211942952,0.0
5,274,0.0,0.0,132.6407263896853,0.0
0,275,0.0,0.0,123.8967707909262,0.0
1,275,0.0,0.0,268.4,0.0
2,275,0.0,0.0,168.67572111470167,0.0
3,275,0.0,0.0,149.0,0.0
4,275,0.0,0.0,121.96852211942952,0.0
5,275,0.0,0.0,132.6407263896853,0.0
0,276,0.0,0.0,123.8967707909262,0.0
1,276,0.0,0.0,268.4,0.0
2,276,0.0,0.0,168.67572111470167,0.0
3,276,0.0,0.0,149.0,0.0
4,276,0.0,0.0,121.96852211942952,0.0
5,276,0.0,0.0,132.6407263896853,0.0
0,277,0.0,0.0,123.8967707909262,0.0
1,277,0.0,0.0,268.4,0.0
2,277,0.0,0.0,168.67572111470167,0.0
3,277,0.0,0.0,149.0,1.0
4,277,0.0,0.0,121.96852211942952,0.0
5,277,0.0,0.0,132.6407263896853,1.0
0,278,49.0,52.12765957446809,123.8967707909262,1.0
1,278,0.0,0.0,268.4,0.0
2,278,48.69711554119317,51.80544206509912,168.67572111470167,1.0
3,278,49.0,52.12765957446809,149.0,1.0
4,278,0.0,0.0,121.96852211942952,0.0
5,278,38.23709444125893,40.67776004389248,132.6407263896853,1.0
0,279,49.0,52.12765957446809,136.1467707909262,1.0
1,279,0.0,0.0,268.4,0.0
2,279,49.0,52.12765957446809,180.84999999999997,1.0
3,279,49.0,52.12765957446809,161.25,1.0
4,279,0.0,0.0,121.96852211942952,0.0
5,279,49.0,52.12765957446809,142.20000000000005,1.0
0,280,49.0,52.12765957446809,148.3967707909262,1.0
1,280,0.0,0.0,268.4,0.0
2,280,49.0,52.12765957446809,193.09999999999997,1.0
3,280,49.0,52.12765957446809,173.5,1.0
4,280,0.0,0.0,121.96852211942952,0.0
5,280,49.0,52.12765957446809,154.45000000000005,1.0
0,281,49.0,52.12765957446809,160.6467707909262,1.0
1,281,0.0,0.0,268.4,0.0
2,281,49.0,52.12765957446809,205.34999999999997,1.0
3,281,49.0,52.12765957446809,185.75,1.0
4,281,0.0,0.0,121.96852211942952,0.0
5,281,49.0,52.12765957446809,166.70000000000005,1.0
0,282,49.0,52.12765957446809,172.8967707909262,1.0
1,282,0.0,0.0,268.4,0.0
2,282,49.0,52.12765957446809,217.59999999999997,1.0
3,282,0.0,0.0,198.0,0.0
4,282,49.0,52.12765957446809,121.96852211942952,1.0
5,282,49.0,52.12765957446809,178.95000000000005,1.0
0,283,16.61291683629497,17.673315783292523,185.1467707909262,1.0
1,283,0.0,0.0,268.4,0.0
2,283,0.0,0.0,229.84999999999997,1.0
3,283,0.0,0.0,198.0,0.0
4,283,49.0,52.12765957446809,134.2185221194295,1.0
5,283,49.0,52.12765957446809,191.20000000000005,1.0
0,284,49.0,52.12765957446809,189.29999999999995,1.0
1,284,0.0,0.0,268.4,0.0
2,284,49.0,52.12765957446809,229.84999999999997,1.0
3,284,0.0,0.0,198.0,0.0
4,284,49.0,52.12765957446809,146.4685221194295,1.0
5,284,49.0,52.12765957446809,203.45000000000005,1.0
0,285,49.0,52.12765957446809,201.54999999999995,1.0
1,285,0.0,0.0,268.4,0.0
2,285,49.0,52.12765957446809,242.09999999999997,1.0
3,285,0.0,0.0,198.0,0.0
4,285,49.0,52.12765957446809,158.7185221194295,1.0
5,285,49.0,52.12765957446809,215.70000000000005,1.0
0,286,49.0,52.12765957446809,213.79999999999995,1.0
1,286,0.0,0.0,268.4,0.0
2,286,49.0,52.12765957446809,254.34999999999997,1.0
3,286,0.0,0.0,198.0,0.0
4,286,49.0,52.12765957446809,170.9685221194295,1.0
5,286,49.0,52.12765957446809,227.95000000000005,1.0
0,287,49.0,52.12765957446809,226.04999999999995,1.0
1,287,0.0,0.0,268.4,0.0
2,287,49.0,52.12765957446809,266.59999999999997,1.0
3,287,0.0,0.0,198.0,0.0
4,287,49.0,52.12765957446809,183.2185221194295,1.0
5,287,49.0,52.12765957446809,240.20000000000005,1.0
0,288,49.0,52.12765957446809,238.29999999999995,1.0
1,288,0.0,0.0,268.4,0.0
2,288,49.0,52.12765957446809,278.84999999999997,1.0
3,288,0.0,0.0,198.0,0.0
4,288,49.0,52.12765957446809,195.4685221194295,1.0
5,288,49.0,52.12765957446809,252.45000000000005,1.0
0,289,49.0,52.12765957446809,250.54999999999995,1.0
1,289,0.0,0.0,268.4,0.0
2,289,49.0,52.12765957446809,291.09999999999997,1.0
3,289,0.0,0.0,198.0,0.0
4,289,49.0,52.12765957446809,207.7185221194295,1.0
5,289,49.0,52.12765957446809,264.70000000000005,1.0
0,290,49.0,52.12765957446809,262.79999999999995,1.0
1,290,0.0,0.0,268.4,0.0
2,290,49.0,52.12765957446809,303.34999999999997,1.0
3,290,0.0,0.0,198.0,0.0
4,290,12.925911522281922,13.750969704555237,219.9685221194295,1.0
5,290,49.0,52.12765957446809,276.95000000000005,1.0
0,291,49.0,52.12765957446809,275.04999999999995,1.0
1,291,0.0,0.0,268.4,0.0
2,291,49.0,52.12765957446809,315.59999999999997,1.0
3,291,0.0,0.0,198.0,0.0
4,291,49.0,52.12765957446809,223.2,1.0
5,291,49.0,52.12765957446809,289.20000000000005,1.0
0,292,49.0,52.12765957446809,287.29999999999995,1.0
1,292,0.0,0.0,268.4,0.0
2,292,49.0,52.12765957446809,327.84999999999997,1.0
3,292,0.0,0.0,198.0,0.0
4,292,49.0,52.12765957446809,235.45,1.0
5,292,49.0,52.12765957446809,301.45000000000005,1.0
0,293,49.0,52.12765957446809,299.54999999999995,1.0
1,293,0.0,0.0,268.4,0.0
2,293,49.0,52.12765957446809,340.09999999999997,1.0
3,293,0.0,0.0,198.0,0.0
4,293,49.0,52.12765957446809,247.7,1.0
5,293,49.0,52.12765957446809,313.70000000000005,1.0
0,294,49.0,52.12765957446809,311.79999999999995,1.0
1,294,0.0,0.0,268.4,0.0
2,294,49.0,52.12765957446809,352.34999999999997,1.0
3,294,0.0,0.0,198.0,0.0
4,294,49.0,52.12765957446809,259.95,1.0
5,294,49.0,52.12765957446809,325.95000000000005,1.0
0,295,49.0,52.12765957446809,324.04999999999995,1.0
1,295,0.0,0.0,268.4,0.0
2,295,49.0,52.12765957446809,364.6,1.0
3,295,0.0,0.0,198.0,0.0
4,295,49.0,52.12765957446809,272.2,1.0
5,295,49.0,52.12765957446809,338.20000000000005,1.0
0,296,0.0,0.0,336.29999999999995,1.0
1,296,0.0,0.0,268.4,0.0
2,296,49.0,52.12765957446809,376.85,1.0
3,296,0.0,0.0,198.0,0.0
4,296,49.0,52.12765957446809,284.45,1.0
5,296,49.0,52.12765957446809,350.45000000000005,1.0
0,297,49.0,52.12765957446809,336.29999999999995,1.0
1,297,0.0,0.0,268.4,0.0
2,297,49.0,52.12765957446809,389.1,1.0
3,297,0.0,0.0,198.0,0.0
4,297,49.0,52.12765957446809,296.7,1.0
5,297,49.0,52.12765957446809,362.7000000000001,1.0
0,298,49.0,52.12765957446809,348.54999999999995,1.0
1,298,0.0,0.0,268.4,0.0
2,298,49.0,52.12765957446809,401.35,1.0
3,298,0.0,0.0,198.0,0.0
4,298,49.0,52.12765957446809,308.95,1.0
5,298,49.0,52.12765957446809,374.95,1.0
0,299,0.0,0.0,360.7999999999999,0.0
1,299,0.0,0.0,268.4,0.0
2,299,0.0,0.0,413.6,1.0
3,299,0.0,0.0,198.0,0.0
4,299,0.0,0.0,321.2,0.0
5,299,0.0,0.0,387.2,1.0
