bus,time,powerCB,gridPowToB,eB,chargerUse
4,217,0.0,0.0,431.45,0.0
5,217,0.0,0.0,407.72375375277073,0.0
0,218,-0.0,0.0,404.1032292090738,0.0
1,218,49.0,52.12765957446809,288.03172668856524,1.0
2,218,0.0,0.0,413.6,0.0
3,218,49.0,52.12765957446809,364.0582880877047,1.0
4,218,0.0,0.0,431.45,0.0
5,218,0.0,0.0,407.72375375277073,0.0
0,219,-0.0,0.0,404.1032292090738,-0.0
1,219,49.0,52.12765957446809,300.28172668856524,1.0
2,219,0.0,0.0,413.6,0.0
3,219,49.0,52.12765957446809,376.3082880877047,1.0
4,219,0.0,0.0,431.45,0.0
5,219,0.0,0.0,407.72375375277073,0.0
0,220,-0.0,0.0,404.1032292090738,0.0
1,220,49.0,52.12765957446809,312.53172668856524,1.0
2,220,-0.0,0.0,413.6,-0.0
3,220,49.0,52.12765957446809,388.5582880877047,1.0
4,220,0.0,0.0,431.45,0.0
5,220,0.0,0.0,407.72375375277073,0.0
0,221,0.0,0.0,404.1032292090738,-0.0
1,221,49.0,52.12765957446809,324.78172668856524,1.0
2,221,-0.0,0.0,413.6,0.0
3,221,-0.0,0.0,400.8082880877047,0.0
4,221,-0.0,0.0,431.45,-0.0
5,221,0.0,0.0,407.72375375277073,0.0
0,222,-0.0,0.0,404.1032292090738,0.0
1,222,49.0,52.12765957446809,337.03172668856524,1.0
2,222,0.0,0.0,413.6,0.0
3,222,-0.0,0.0,400.8082880877047,0.0
4,222,-0.0,0.0,431.45,0.0
5,222,0.0,0.0,407.72375375277073,0.0
0,223,-0.0,0.0,404.1032292090738,-0.0
1,223,48.99999999999999,52.12765957446808,349.28172668856524,1.0
2,223,0.0,0.0,413.6,0.0
3,223,-0.0,0.0,400.8082880877047,-0.0
4,223,-0.0,0.0,431.45,0.0
5,223,0.0,0.0,407.72375375277073,0.0
0,224,0.0,0.0,404.1032292090738,0.0
1,224,49.0,52.12765957446809,361.5317266885653,1.0
2,224,0.0,0.0,413.6,0.0
3,224,-0.0,0.0,400.8082880877047,0.0
4,224,-0.0,0.0,431.45,-0.0
5,224,0.0,0.0,407.72375375277073,0.0
0,225,0.0,0.0,404.1032292090738,0.0
1,225,49.0,52.12765957446809,373.7817266885653,1.0
2,225,0.0,0.0,413.6,0.0
3,225,-0.0,0.0,400.8082880877047,0.0
4,225,-0.0,0.0,431.45,0.0
5,225,0.0,0.0,407.72375375277073,0.0
0,226,0.0,0.0,404.1032292090738,0.0
1,226,-0.0,0.0,386.0317266885653,0.0
2,226,0.0,0.0,413.6,0.0
3,226,0.0,0.0,400.8082880877047,0.0
4,226,0.0,0.0,431.45,0.0
5,226,0.0,0.0,407.72375375277073,0.0
0,227,0.0,0.0,404.1032292090738,0.0
1,227,-0.0,0.0,386.0317266885653,0.0
2,227,0.0,0.0,413.6,0.0
3,227,0.0,0.0,400.8082880877047,0.0
4,227,0.0,0.0,431.45,0.0
5,227,0.0,0.0,407.72375375277073,0.0
0,228,0.0,0.0,404.1032292090738,0.0
1,228,0.0,0.0,386.0317266885653,0.0
2,228,0.0,0.0,413.6,0.0
3,228,0.0,0.0,400.8082880877047,0.0
4,228,0.0,0.0,431.45,0.0
5,228,0.0,0.0,407.72375375277073,0.0
0,229,0.0,0.0,404.1032292090738,0.0
1,229,0.0,0.0,386.0317266885653,0.0
2,229,0.0,0.0,413.6,0.0
3,229,0.0,0.0,400.8082880877047,0.0
4,229,0.0,0.0,431.45,0.0
5,229,0.0,0.0,407.72375375277073,0.0
0,230,0.0,0.0,404.1032292090738,0.0
1,230,0.0,0.0,386.0317266885653,0.0
2,230,0.0,0.0,413.6,0.0
3,230,0.0,0.0,400.8082880877047,0.0
4,230,0.0,0.0,431.45,0.0
5,230,0.0,0.0,407.72375375277073,0.0
0,231,0.0,0.0,404.1032292090738,0.0
1,231,0.0,0.0,386.0317266885653,0.0
2,231,0.0,0.0,413.6,0.0
3,231,0.0,0.0,400.8082880877047,0.0
4,231,0.0,0.0,431.45,0.0
5,231,0.0,0.0,407.72375375277073,0.0
0,232,0.0,0.0,404.1032292090738,0.0
1,232,0.0,0.0,386.0317266885653,0.0
2,232,0.0,0.0,413.6,0.0
3,232,0.0,0.0,400.8082880877047,0.0
4,232,0.0,0.0,431.45,0.0
5,232,0.0,0.0,407.72375375277073,0.0
0,233,0.0,0.0,404.1032292090738,0.0
1,233,0.0,0.0,386.0317266885653,0.0
2,233,0.0,0.0,413.6,0.0
3,233,0.0,0.0,400.8082880877047,0.0
4,233,0.0,0.0,431.45,0.0
5,233,0.0,0.0,407.72375375277073,0.0
0,234,0.0,0.0,404.1032292090738,0.0
1,234,0.0,0.0,386.0317266885653,0.0
2,234,0.0,0.0,413.6,0.0
3,234,0.0,0.0,400.8082880877047,0.0
4,234,0.0,0.0,431.45,0.0
5,234,0.0,0.0,407.72375375277073,0.0
0,235,0.0,0.0,404.1032292090738,0.0
1,235,0.0,0.0,386.0317266885653,0.0
2,235,0.0,0.0,413.6,0.0
3,235,0.0,0.0,400.8082880877047,0.0
4,235,0.0,0.0,431.45,0.0
5,235,0.0,0.0,407.72375375277073,0.0
0,236,0.0,0.0,404.1032292090738,0.0
1,236,0.0,0.0,386.0317266885653,0.0
2,236,0.0,0.0,413.6,0.0
3,236,0.0,0.0,400.8082880877047,0.0
4,236,0.0,0.0,431.45,0.0
5,236,0.0,0.0,407.72375375277073,0.0
0,237,0.0,0.0,404.1032292090738,0.0
1,237,0.0,0.0,386.0317266885653,0.0
2,237,0.0,0.0,413.6,0.0
3,237,0.0,0.0,400.8082880877047,0.0
4,237,0.0,0.0,431.45,0.0
5,237,0.0,0.0,407.72375375277073,0.0
0,238,0.0,0.0,404.1032292090738,0.0
1,238,0.0,0.0,386.0317266885653,0.0
2,238,0.0,0.0,413.6,0.0
3,238,0.0,0.0,400.8082880877047,0.0
4,238,0.0,0.0,431.45,0.0
5,238,0.0,0.0,407.72375375277073,0.0
0,239,0.0,0.0,404.1032292090738,0.0
1,239,-0.0,0.0,386.0317266885653,0.0
2,239,0.0,0.0,413.6,0.0
3,239,0.0,0.0,400.8082880877047,0.0
4,239,0.0,0.0,431.45,0.0
5,239,0.0,0.0,407.72375375277073,0.0
0,240,0.0,0.0,404.1032292090738,0.0
1,240,0.0,0.0,386.0317266885653,0.0
2,240,0.0,0.0,413.6,0.0
3,240,0.0,0.0,400.8082880877047,0.0
4,240,0.0,0.0,431.45,0.0
5,240,0.0,0.0,407.72375375277073,0.0
0,241,0.0,0.0,404.1032292090738,0.0
1,241,0.0,0.0,386.0317266885653,0.0
2,241,0.0,0.0,413.6,0.0
3,241,0.0,0.0,400.8082880877047,0.0
4,241,0.0,0.0,431.45,0.0
5,241,0.0,0.0,407.72375375277073,0.0
0,242,0.0,0.0,404.1032292090738,0.0
1,242,0.0,0.0,386.0317266885653,0.0
2,242,0.0,0.0,413.6,0.0
3,242,0.0,0.0,400.8082880877047,0.0
4,242,0.0,0.0,431.45,0.0
5,242,0.0,0.0,407.72375375277073,0.0
0,243,0.0,0.0,404.1032292090738,0.0
1,243,0.0,0.0,386.0317266885653,0.0
2,243,0.0,0.0,413.6,0.0
3,243,0.0,0.0,400.8082880877047,0.0
4,243,0.0,0.0,431.45,0.0
5,243,0.0,0.0,407.72375375277073,0.0
0,244,0.0,0.0,404.1032292090738,0.0
1,244,0.0,0.0,386.0317266885653,0.0
2,244,0.0,0.0,413.6,0.0
3,244,0.0,0.0,400.8082880877047,0.0
4,244,0.0,0.0,431.45,0.0
5,244,0.0,0.0,407.72375375277073,0.0
0,245,0.0,0.0,404.1032292090738,0.0
1,245,0.0,0.0,386.0317266885653,0.0
2,245,0.0,0.0,413.6,0.0
3,245,0.0,0.0,400.8082880877047,0.0
4,245,0.0,0.0,431.45,0.0
5,245,0.0,0.0,407.72375375277073,0.0
0,246,0.0,0.0,404.1032292090738,0.0
1,246,0.0,0.0,386.0317266885653,0.0
2,246,0.0,0.0,413.6,0.0
3,246,0.0,0.0,400.8082880877047,0.0
4,246,0.0,0.0,170.9685221194295,0.0
5,246,0.0,0.0,407.7237537527707,0.0
0,247,0.0,0.0,404.1032292090738,0.0
1,247,0.0,0.0,386.0317266885653,0.0
2,247,0.0,0.0,413.6,0.0
3,247,0.0,0.0,400.8082880877047,0.0
4,247,0.0,0.0,170.9685221194295,0.0
5,247,0.0,0.0,407.7237537527707,0.0
0,248,0.0,0.0,404.1032292090738,0.0
1,248,0.0,0.0,386.0317266885653,0.0
2,248,0.0,0.0,413.6,0.0
3,248,0.0,0.0,400.8082880877047,0.0
4,248,0.0,0.0,170.9685221194295,0.0
5,248,0.0,0.0,407.7237537527707,0.0
0,249,0.0,0.0,404.1032292090738,0.0
1,249,0.0,0.0,386.0317266885653,0.0
2,249,0.0,0.0,413.6,0.0
3,249,0.0,0.0,400.8082880877047,0.0
4,249,0.0,0.0,170.9685221194295,0.0
5,249,0.0,0.0,153.164480142456,0.0
0,250,0.0,0.0,404.1032292090738,0.0
1,250,0.0,0.0,386.0317266885653,0.0
2,250,0.0,0.0,413.6,0.0
3,250,0.0,0.0,400.8082880877047,0.0
4,250,0.0,0.0,170.9685221194295,0.0
5,250,0.0,0.0,153.164480142456,0.0
0,251,0.0,0.0,404.1032292090738,0.0
1,251,0.0,0.0,386.0317266885653,0.0
2,251,0.0,0.0,413.6,0.0
3,251,0.0,0.0,400.8082880877047,0.0
4,251,0.0,0.0,170.9685221194295,0.0
5,251,0.0,0.0,153.164480142456,0.0
0,252,0.0,0.0,88.0,0.0
1,252,0.0,0.0,386.0317266885653,0.0
2,252,0.0,0.0,413.6,0.0
3,252,0.0,0.0,400.8082880877047,0.0
4,252,0.0,0.0,170.9685221194295,0.0
5,252,0.0,0.0,153.164480142456,0.0
0,253,0.0,0.0,88.0,0.0
1,253,0.0,0.0,386.0317266885653,0.0
2,253,0.0,0.0,413.6,0.0
3,253,0.0,0.0,400.8082880877047,0.0
4,253,0.0,0.0,170.9685221194295,0.0
5,253,0.0,0.0,153.164480142456,0.0
0,254,0.0,0.0,88.0,0.0
1,254,0.0,0.0,386.0317266885653,0.0
2,254,0.0,0.0,413.6,0.0
3,254,0.0,0.0,400.8082880877047,0.0
4,254,0.0,0.0,170.9685221194295,0.0
5,254,0.0,0.0,153.164480142456,0.0
0,255,0.0,0.0,88.0,0.0
1,255,0.0,0.0,386.0317266885653,0.0
2,255,0.0,0.0,413.6,0.0
3,255,0.0,0.0,146.60471460884085,0.0
4,255,0.0,0.0,170.9685221194295,0.0
5,255,0.0,0.0,153.164480142456,0.0
0,256,0.0,0.0,88.0,0.0
1,256,0.0,0.0,386.0317266885653,0.0
2,256,0.0,0.0,413.6,0.0
3,256,0.0,0.0,146.60471460884085,0.0
4,256,0.0,0.0,170.9685221194295,0.0
5,256,0.0,0.0,153.164480142456,0.0
0,257,0.0,0.0,88.0,0.0
1,257,0.0,0.0,386.0317266885653,0.0
2,257,0.0,0.0,413.6,0.0
3,257,0.0,0.0,146.60471460884085,0.0
4,257,0.0,0.0,170.9685221194295,0.0
5,257,0.0,0.0,153.164480142456,0.0
0,258,0.0,0.0,88.0,0.0
1,258,0.0,0.0,386.0317266885653,0.0
2,258,0.0,0.0,413.6,0.0
3,258,0.0,0.0,146.60471460884085,0.0
4,258,0.0,0.0,170.9685221194295,0.0
5,258,0.0,0.0,153.164480142456,0.0
0,259,0.0,0.0,88.0,0.0
1,259,0.0,0.0,386.0317266885653,0.0
2,259,0.0,0.0,413.6,0.0
3,259,0.0,0.0,146.60471460884085,0.0
4,259,0.0,0.0,170.9685221194295,0.0
5,259,0.0,0.0,153.164480142456,0.0
0,260,0.0,0.0,88.0,0.0
1,260,0.0,0.0,386.0317266885653,0.0
2,260,0.0,0.0,413.6,0.0
3,260,0.0,0.0,146.60471460884085,0.0
4,260,0.0,0.0,170.9685221194295,0.0
5,260,0.0,0.0,153.164480142456,0.0
0,261,0.0,0.0,88.0,0.0
1,261,0.0,0.0,139.61885843536305,0.0
2,261,0.0,0.0,413.6,0.0
3,261,0.0,0.0,146.60471460884085,0.0
4,261,0.0,0.0,170.9685221194295,0.0
5,261,0.0,0.0,153.164480142456,0.0
0,262,0.0,0.0,88.0,0.0
1,262,0.0,0.0,139.61885843536305,0.0
2,262,0.0,0.0,413.6,0.0
3,262,0.0,0.0,146.60471460884085,0.0
4,262,0.0,0.0,170.9685221194295,0.0
5,262,0.0,0.0,153.164480142456,0.0
0,263,0.0,0.0,88.0,0.0
1,263,0.0,0.0,139.61885843536305,0.0
2,263,0.0,0.0,413.6,0.0
3,263,0.0,0.0,146.60471460884085,0.0
4,263,0.0,0.0,170.9685221194295,0.0
5,263,0.0,0.0,153.164480142456,0.0
0,264,0.0,0.0,88.0,0.0
1,264,0.0,0.0,139.61885843536305,0.0
2,264,0.0,0.0,413.6,0.0
3,264,0.0,0.0,146.60471460884085,0.0
4,264,0.0,0.0,170.9685221194295,0.0
5,264,48.99999999999998,52.12765957446806,153.164480142456,0.9999999999999996
0,265,0.0,0.0,88.0,0.0
1,265,0.0,0.0,139.61885843536305,0.0
2,265,0.0,0.0,413.6,-0.0
3,265,0.0,0.0,146.60471460884085,0.0
4,265,0.0,0.0,170.9685221194295,0.0
5,265,48.99999999999998,52.12765957446806,165.414480142456,0.9999999999999996
0,266,0.0,0.0,88.0,0.0
1,266,0.0,0.0,139.61885843536305,0.0
2,266,0.0,0.0,413.6,-0.0
3,266,0.0,0.0,146.60471460884085,0.0
4,266,0.0,0.0,170.9685221194295,0.0
5,266,48.99999999999998,52.12765957446806,177.664480142456,0.9999999999999996
0,267,0.0,0.0,88.0,0.0
1,267,0.0,0.0,139.61885843536308,0.0
2,267,0.0,0.0,413.6,0.0
3,267,0.0,0.0,146.6047146088408,0.0
4,267,0.0,0.0,170.9685221194295,0.0
5,267,48.99999999999998,52.12765957446806,189.914480142456,0.9999999999999996
0,268,49.0,52.12765957446809,88.0,1.0
1,268,0.0,0.0,139.61885843536308,0.0
2,268,0.0,0.0,413.6,-0.0
3,268,0.0,0.0,146.6047146088408,0.0
4,268,0.0,0.0,170.9685221194295,0.0
5,268,48.99999999999998,52.12765957446806,202.164480142456,0.9999999999999996
0,269,49.0,52.12765957446809,100.25,1.0
1,269,0.0,0.0,139.61885843536308,0.0
2,269,0.0,0.0,413.6,-0.0
3,269,0.0,0.0,146.6047146088408,0.0
4,269,0.0,0.0,170.9685221194295,0.0
5,269,48.999999999999986,52.12765957446808,214.41448014245597,0.9999999999999996
0,270,49.0,52.12765957446809,112.5,1.0
1,270,0.0,0.0,139.61885843536308,0.0
2,270,0.0,0.0,413.6,-0.0
3,270,0.0,0.0,146.6047146088408,0.0
4,270,0.0,0.0,170.9685221194295,0.0
5,270,48.99999999999998,52.12765957446806,226.66448014245597,0.9999999999999996
0,271,49.0,52.12765957446809,124.75,1.0
1,271,0.0,0.0,139.61885843536308,0.0
2,271,0.0,0.0,413.6,-0.0
3,271,0.0,0.0,146.6047146088408,0.0
4,271,0.0,0.0,170.9685221194295,0.0
5,271,48.99999999999998,52.12765957446806,238.91448014245597,0.9999999999999996
0,272,49.0,52.12765957446809,137.0,1.0
1,272,0.0,0.0,139.61885843536308,0.0
2,272,0.0,0.0,413.6,-0.0
3,272,0.0,0.0,146.6047146088408,0.0
4,272,0.0,0.0,170.9685221194295,0.0
5,272,49.00000000000015,52.12765957446825,251.16448014245597,1.000000000000003
0,273,49.0,52.12765957446809,149.25,1.0
1,273,0.0,0.0,139.61885843536308,0.0
2,273,0.0,0.0,413.6,4.640279090678206e-16
3,273,0.0,0.0,146.6047146088408,0.0
4,273,0.0,0.0,170.9685221194295,0.0
5,273,49.0,52.12765957446809,263.414480142456,1.0
0,274,49.0,52.12765957446809,161.5,1.0
1,274,0.0,0.0,139.61885843536308,0.0
2,274,0.0,0.0,413.6,-0.0
3,274,0.0,0.0,146.60471460884077,0.0
4,274,0.0,0.0,170.9685221194295,0.0
5,274,49.0,52.12765957446809,275.664480142456,1.0
0,275,49.0,52.12765957446809,173.75,1.0
1,275,0.0,0.0,139.61885843536308,0.0
2,275,0.0,0.0,413.6,-0.0
3,275,49.0,52.12765957446809,146.60471460884077,1.0
4,275,0.0,0.0,170.9685221194295,0.0
5,275,4.790570782318427,5.096351896083433,287.914480142456,1.0
0,276,49.0,52.12765957446809,186.0,1.0
1,276,0.0,0.0,139.61885843536308,0.0
2,276,0.0,0.0,413.6,-0.0
3,276,4.790570782318427,5.096351896083433,158.85471460884077,1.0
4,276,0.0,0.0,170.9685221194295,0.0
5,276,49.0,52.12765957446809,289.1121228380356,1.0
0,277,49.0,52.12765957446809,198.25,1.0
1,277,0.0,0.0,139.61885843536308,0.0
2,277,0.0,0.0,413.6,-0.0
3,277,4.790570782318428,5.0963518960834335,160.05235730442038,1.0
4,277,0.0,0.0,170.9685221194295,0.0
5,277,49.0,52.12765957446809,301.3621228380356,1.0
0,278,49.0,52.12765957446809,210.5,1.0
1,278,0.0,0.0,139.61885843536308,0.0
2,278,0.0,0.0,413.6,-0.0
3,278,49.0,52.12765957446809,161.25,1.0
4,278,-0.0,0.0,170.9685221194295,0.0
5,278,4.790570782318428,5.0963518960834335,313.6121228380356,1.0
0,279,0.0,0.0,222.75,1.0
1,279,0.0,0.0,139.61885843536308,0.0
2,279,0.0,0.0,413.6,-0.0
3,279,49.0,52.12765957446809,173.5,1.0
4,279,12.925911522281922,13.750969704555237,170.9685221194295,1.0
5,279,40.86465926003651,43.47304176599629,314.8097655336152,1.0
0,280,0.0,0.0,222.75,1.0
1,280,0.0,0.0,139.61885843536308,0.0
2,280,0.0,0.0,413.6,0.0
3,280,49.0,52.12765957446809,185.75,1.0
4,280,49.0,52.12765957446809,174.2,1.0
5,280,4.790570782318428,5.0963518960834335,325.02593034862434,1.0
0,281,49.0,52.12765957446809,222.75,1.0
1,281,0.0,0.0,139.61885843536308,0.0
2,281,0.0,0.0,413.6,-0.0
3,281,0.0,0.0,198.0,0.0
4,281,49.0,52.12765957446809,186.45,1.0
5,281,4.790570782318427,5.096351896083433,326.22357304420393,1.0
0,282,49.0,52.12765957446809,235.0,1.0
1,282,0.0,0.0,139.61885843536308,-0.0
2,282,0.0,0.0,413.6,-0.0
3,282,0.0,0.0,198.0,0.0
4,282,49.0,52.12765957446809,198.7,1.0
5,282,4.790570782318428,5.0963518960834335,327.4212157397836,1.0
0,283,4.790570782318428,5.0963518960834335,247.25,1.0
1,283,-0.0,0.0,139.61885843536308,0.0
2,283,0.0,0.0,413.6,-0.0
3,283,0.0,0.0,198.0,0.0
4,283,49.0,52.12765957446809,210.95,1.0
5,283,49.0,52.12765957446809,328.61885843536317,1.0
0,284,49.0,52.12765957446809,248.4476426955796,1.0
1,284,0.0,0.0,139.61885843536308,-0.0
2,284,0.0,0.0,413.6,-0.0
3,284,0.0,0.0,198.0,0.0
4,284,49.0,52.12765957446809,223.2,1.0
5,284,4.790570782318428,5.0963518960834335,340.86885843536317,1.0
0,285,4.790570782318428,5.0963518960834335,260.6976426955796,1.0
1,285,49.0,52.12765957446809,139.61885843536308,1.0
2,285,0.0,0.0,413.6,-0.0
3,285,0.0,0.0,198.0,0.0
4,285,49.0,52.12765957446809,235.45,1.0
5,285,0.0,0.0,342.06650113094275,1.0
0,286,49.0,52.12765957446809,261.89528539115923,1.0
1,286,0.0,0.0,151.86885843536308,1.0
2,286,0.0,0.0,413.6,-0.0
3,286,-0.0,0.0,198.0,-0.0
4,286,49.0,52.12765957446809,247.7,1.0
5,286,4.790570782318427,5.096351896083433,342.06650113094275,1.0
0,287,4.790570782318428,5.0963518960834335,274.14528539115923,1.0
1,287,49.0,52.12765957446809,151.86885843536308,1.0
2,287,0.0,0.0,413.6,-0.0
3,287,-0.0,0.0,198.0,0.0
4,287,49.0,52.12765957446809,259.95,1.0
5,287,0.0,0.0,343.2641438265224,1.0
0,288,0.0,0.0,275.3429280867388,1.0
1,288,4.790570782318428,5.0963518960834335,164.11885843536305,1.0
2,288,0.0,0.0,413.6,-0.0
3,288,0.0,0.0,198.0,0.0
4,288,49.0,52.12765957446809,272.2,1.0
5,288,48.99999999999999,52.12765957446808,343.2641438265224,1.0
0,289,33.45657530608921,35.59210138945661,275.3429280867388,1.0
1,289,20.333995476229212,21.631910081094908,165.31650113094267,1.0
2,289,0.0,0.0,413.6,-0.0
3,289,0.0,0.0,198.0,0.0
4,289,49.0,52.12765957446809,284.45,1.0
5,289,0.0,0.0,355.5141438265224,1.0
0,290,49.0,52.12765957446809,283.70707191326113,1.0
1,290,0.0,0.0,170.39999999999998,1.0
2,290,0.0,0.0,413.6,0.0
3,290,0.0,0.0,198.0,0.0
4,290,49.0,52.12765957446809,296.7,1.0
5,290,4.790570782318428,5.0963518960834335,355.5141438265224,1.0000000000000004
0,291,4.790570782318428,5.0963518960834335,295.95707191326113,1.0
1,291,49.0,52.12765957446809,170.39999999999998,1.0
2,291,0.0,0.0,413.6,-0.0
3,291,0.0,0.0,198.0,0.0
4,291,49.0,52.12765957446809,308.95,1.0
5,291,0.0,0.0,356.71178652210205,1.0000000000000004
0,292,49.0,52.12765957446809,297.1547146088407,1.0
1,292,49.0,52.12765957446809,182.65,1.0
2,292,0.0,0.0,413.6,-0.0
3,292,-0.0,0.0,198.0,0.0
4,292,0.0,0.0,321.2,0.0
5,292,4.790570782318428,5.0963518960834335,356.71178652210205,1.0000000000000004
0,293,49.0,52.12765957446809,309.4047146088407,1.0
1,293,49.0,52.12765957446809,194.9,1.0
2,293,0.0,0.0,413.6,-0.0
3,293,-0.0,0.0,198.0,-0.0
4,293,0.0,0.0,321.2,0.0
5,293,4.790570782318428,5.0963518960834335,357.90942921768163,1.0000000000000004
0,294,49.0,52.12765957446809,321.6547146088407,1.0
1,294,49.0,52.12765957446809,207.15,1.0
2,294,0.0,0.0,413.6,-0.0
3,294,-0.0,0.0,198.0,-0.0
4,294,0.0,0.0,321.2,0.0
5,294,4.790570782318428,5.0963518960834335,359.1070719132613,1.0000000000000004
0,295,49.0,52.12765957446809,333.9047146088407,1.0
1,295,49.0,52.12765957446809,219.4,1.0
2,295,0.0,0.0,413.6,-0.0
3,295,-0.0,0.0,198.0,0.0
4,295,0.0,0.0,321.2,0.0
5,295,4.790570782318428,5.0963518960834335,360.30471460884087,1.0000000000000004
0,296,4.790570782318428,5.0963518960834335,346.1547146088407,1.0
1,296,49.0,52.12765957446809,231.65,1.0
2,296,0.0,0.0,413.6,0.0
3,296,-0.0,0.0,198.0,0.0
4,296,0.0,0.0,321.2,0.0
5,296,49.0,52.12765957446809,361.50235730442046,1.0000000000000004
0,297,49.0,52.12765957446809,347.35235730442037,1.0
1,297,49.0,52.12765957446809,243.9,1.0
2,297,0.0,0.0,413.6,-0.0
3,297,-0.0,0.0,198.0,-0.0
4,297,0.0,0.0,321.2,0.0
5,297,4.790570782318428,5.0963518960834335,373.75235730442046,1.0000000000000004
0,298,4.790570782318428,5.0963518960834335,359.60235730442037,1.0
1,298,49.0,52.12765957446809,256.15,1.0
2,298,0.0,0.0,413.6,-0.0
3,298,0.0,0.0,198.0,0.0
4,298,0.0,0.0,321.2,0.0
5,298,49.0,52.12765957446809,374.95,1.0
0,299,0.0,0.0,360.7999999999999,0.0
1,299,0.0,0.0,268.4,0.0
2,299,0.0,0.0,413.6,-0.0
3,299,0.0,0.0,198.0,0.0
4,299,0.0,0.0,321.2,0.0
5,299,0.0,0.0,387.2,1.0
